PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
backhanded	1	2	1033840 all 767133 all
bald-faced	1	2	155144 all 235326 all
bedraggled	1	2	420287 all 679717 all
beneficent	1	2	359645 all 223802 all
bimestrial	1	2	1438853 all 1969881 all
unhurried	1	2	1737084 all 1271700 all
unionised	1	2	356211 all 2474476 all
unionized	1	2	356211 all 2474476 all
univalent	1	2	1546222 all 1546593 all
unlighted	1	2	275985 all 475749 all
unlikable	1	2	2376562 all 1461680 all
unmatched	1	2	505410 all 1487496 all
unmerited	1	2	2588527 all 1371397 all
unmindful	1	2	192026 all 1978003 all
unordered	1	2	1668250 all 1204443 all
unpainted	1	2	1713925 all 1714774 all
unplanned	1	2	1797862 all 1339492 all
unrefined	1	2	1953467 all 1949149 all
unrelated	1	2	1974740 all 1972596 all
unruffled	1	2	302951 all 531087 all
unsavoury	1	2	1716971 all 1627965 all
unsecured	1	2	2095193 all 2096382 all
unselfish	1	2	2099019 all 1112471 all
unsheared	1	2	664317 all 2154635 all
unsounded	1	2	175123 all 691141 all
unsparing	1	2	438063 all 1111965 all
unspoiled	1	2	623261 all 1068306 all
unstudied	1	2	831903 all 1799035 all
unstylish	1	2	976123 all 973844 all
unsullied	1	2	247247 all 419058 all
unwelcome	1	2	2529148 all 2540236 all
unwilling	1	2	2566015 all 2522164 all
unworldly	1	2	2578235 all 2273088 all
uttermost	1	2	443618 all 1511520 all
vaporific	1	2	2263491 all 2519813 all
venerable	1	2	1226660 all 1646794 all
veracious	1	2	23278 all 1225772 all
veritable	1	2	1115635 all 2469577 all
vinaceous	1	2	2854013 pert 385338 all
vitriolic	1	2	587376 all 1802165 all
voluntary	1	2	2520219 all 2522267 all
voracious	1	2	10726 all 31138 all
weakening	1	2	1358096 all 1341822 all
well-kept	1	2	2423649 all 737515 all
well-read	1	2	830051 all 1308259 all
well-worn	1	2	2584610 all 1688757 all
white-hot	1	2	1257501 all 1250991 all
wholesome	1	2	2557357 all 1172692 all
wide-eyed	1	2	1654900 all 2272047 all
sweptback	1	2	201722 all 2370894 all
symphonic	1	2	3002040 pert 1163941 all
syncretic	1	2	2807478 pert 2807775 pert
tasteless	1	2	2399399 all 2393401 all
temporary	1	2	1755627 all 1089775 all
tentative	1	2	2130672 all 556318 all
thankless	1	2	2016145 all 1147044 all
threefold	1	2	2218834 all 2217799 all
thrilling	1	2	921866 all 2307199 all
throwaway	1	2	776706 all 2528206 all
tolerable	1	2	2080937 all 2435026 all
tomentose	1	2	3021347 pert 216155 all
toothless	1	2	835978 all 2439582 all
tormented	1	2	2458046 all 1364585 all
tottering	1	2	2305484 all 2293592 all
toughened	1	2	1521542 all 2447344 all
traceable	1	2	172308 all 2453323 all
trackless	1	2	20241 all 2454081 all
tractable	1	2	2451113 all 2362499 all
transient	1	2	1274125 all 1756292 all
traumatic	1	2	2944872 pert 1712940 all
triumphal	1	2	3013412 pert 704898 all
truncated	1	2	1437752 all 1442597 all
turbinate	1	2	2819346 pert 2317598 all
turbulent	1	2	87597 all 1923720 all
two-faced	1	2	235571 all 1223271 all
two-sided	1	2	1759676 all 237788 all
umbellate	1	2	3026504 pert 538469 all
unadapted	1	2	351991 all 1541156 all
unadvised	1	2	68278 all 1309526 all
unanimous	1	2	784215 all 553732 all
unarmored	1	2	144728 all 147528 all
unbiassed	1	2	731725 all 1723856 all
unceasing	1	2	595299 all 1755024 all
unchanged	1	2	353206 all 355258 all
uncolored	1	2	401650 all 1571181 all
uncrossed	1	2	653190 all 653434 all
uncrowned	1	2	654829 all 655445 all
undaunted	1	2	264459 all 1991783 all
undefiled	1	2	1751940 all 1905140 all
underbred	1	2	1904596 all 1950857 all
underhand	1	2	2319346 all 2470531 all
underhung	1	2	2351988 all 1354581 all
undressed	1	2	460157 all 1006136 all
unearthly	1	2	2579136 all 1575424 all
unengaged	1	2	158546 all 295507 all
unfeeling	1	2	507292 all 117961 all
unfocused	1	2	782957 all 542775 all
unguarded	1	2	163480 all 2525058 all
sawed-off	1	2	2387790 all 1436791 all
scattered	1	2	465221 all 542099 all
scentless	1	2	1058029 all 1058281 all
sceptical	1	2	2463847 all 647247 all
sclerotic	1	2	2793394 pert 2793513 pert
sectarian	1	2	2794372 pert 2091574 all
seditious	1	2	963283 all 1897378 all
segmental	1	2	2481951 all 2482790 all
selective	1	2	775693 all 1863246 all
semirigid	1	2	1026911 all 1024002 all
shapeless	1	2	2151837 all 2142306 all
sharpened	1	2	802844 all 1811172 all
sibylline	1	2	899738 all 1882754 all
simulated	1	2	1217338 all 1573238 all
sinhalese	1	2	3118215 pert 3118050 pert
sinistral	1	2	743435 all 2029568 all
sisyphean	1	2	2798167 pert 837868 all
skeptical	1	2	2463847 all 647247 all
slaphappy	1	2	437223 all 1998260 all
sleepless	1	2	187176 all 92391 all
slumbrous	1	2	189253 all 1922410 all
smothered	1	2	1316808 all 1697425 all
sophistic	1	2	2999616 pert 2500736 all
soporific	1	2	2309187 all 1346198 all
southeast	1	2	1603518 all 1603649 all
southerly	1	2	1602966 all 1603179 all
southwest	1	2	1603869 all 1604000 all
sovereign	1	2	792641 all 1062393 all
sparkling	1	2	2277279 all 2299748 all
spasmodic	1	2	593664 all 2303754 all
spherical	1	2	2800689 pert 2041229 all
spinnable	1	2	2364834 all 1023010 all
splenetic	1	2	2801156 pert 1135420 all
splintery	1	2	709625 all 2801349 pert
statutory	1	2	2802848 pert 1401532 all
steadfast	1	2	583581 all 1990653 all
stillborn	1	2	98307 all 1082714 all
strategic	1	2	2950711 pert 1279735 all
streaming	1	2	3149478 ppl 1952907 all
strenuous	1	2	837977 all 875235 all
stretched	1	2	1432452 all 1023128 all
stupefied	1	2	2358277 all 436645 all
subatomic	1	2	2885192 pert 1392160 all
sublunary	1	2	2757446 pert 1181661 all
submerged	1	2	124685 all 2472252 all
submersed	1	2	124685 all 2472252 all
suffering	1	2	2458871 all 1150205 all
supported	1	2	2350729 all 2352650 all
sustained	1	2	596358 all 596639 all
preserved	1	2	737246 all 1071423 all
pretorian	1	2	3101818 pert 622014 all
prismatic	1	2	3102558 pert 403654 all
proactive	1	2	2592147 all 39394 all
prolonged	1	2	1434218 all 1439155 all
prominent	1	2	579622 all 580805 all
promising	1	2	176387 all 1412286 all
prostrate	1	2	1239040 all 1239534 all
protected	1	2	1884930 all 737703 all
provident	1	2	1894758 all 1898974 all
proximate	1	2	450147 all 1579608 all
psychical	1	2	1780740 all 1599898 all
ptolemaic	1	2	3033522 pert 1118673 all
pubescent	1	2	213610 all 1491240 all
published	1	2	469999 all 470930 all
punishing	1	2	3152759 ppl 836544 all
purposive	1	2	1925242 all 1910249 all
pyrogenic	1	2	2852265 pert 3106279 pert
quadratic	1	2	3107801 pert 3108077 pert
quadruple	1	2	2219144 all 2219287 all
quizzical	1	2	2123118 all 1766784 all
raptorial	1	2	2836314 pert 84022 all
recessive	1	2	793988 all 3109141 pert
reclusive	1	2	2250691 all 1859055 all
recovered	1	2	2541012 all 1450888 all
red-faced	1	2	531887 all 395626 all
redeeming	1	2	1124574 all 1130733 all
redundant	1	2	1581305 all 549826 all
reflexive	1	2	202508 all 2522669 all
removable	1	2	1526582 all 898132 all
renewable	1	2	1962982 all 925820 all
repellant	1	2	1804422 all 1625893 all
residuary	1	2	2835654 pert 3109963 pert
resilient	1	2	2280566 all 843595 all
resistive	1	2	3110183 pert 695938 all
retroflex	1	2	203030 all 201802 all
returning	1	2	203123 all 1877416 all
revealing	1	2	2091165 all 1305344 all
righteous	1	2	1549087 all 2036578 all
rootbound	1	2	256042 all 1831942 all
rosaceous	1	2	382173 all 3141878 pert
rough-cut	1	2	1950198 all 1006016 all
sagacious	1	2	2569558 all 1813920 all
salacious	1	2	425740 all 2133779 all
sartorial	1	2	2792214 pert 2792080 pert
satisfied	1	2	589344 all 1519673 all
saturnine	1	2	1137378 all 2080318 all
normative	1	2	732456 all 2996239 pert
northeast	1	2	1601592 all 1601763 all
northerly	1	2	1601069 all 1601297 all
northwest	1	2	1602112 all 1601981 all
oblivious	1	2	192026 all 165943 all
obtrusive	1	2	1353866 all 1614778 all
off-color	1	2	424787 all 2394793 all
offhanded	1	2	313217 all 1845451 all
operating	1	2	3150985 ppl 833018 all
orbicular	1	2	2169844 all 2041229 all
orgiastic	1	2	797706 all 2134162 all
ostensive	1	2	1117942 all 1325193 all
outfitted	1	2	1097484 all 1094855 all
outspoken	1	2	499530 all 764484 all
overblown	1	2	1849960 all 1489454 all
overgrown	1	2	1697235 all 2574092 all
panoplied	1	2	454849 all 1094647 all
parabolic	1	2	2996904 pert 2046916 all
paralytic	1	2	3096448 pert 2545989 all
parochial	1	2	637267 all 2871695 pert
patrician	1	2	1590484 all 1948848 all
penurious	1	2	2023661 all 1114116 all
perceived	1	2	1609373 all 1609501 all
permanent	1	2	1754421 all 1759527 all
perpetual	1	2	595299 all 1755024 all
pertinent	1	2	138314 all 1975833 all
pestilent	1	2	1427333 all 1611329 all
pianistic	1	2	3023216 pert 3023348 pert
pictorial	1	2	2861617 pert 1941026 all
pietistic	1	2	2920594 pert 1782100 all
piratical	1	2	3100026 pert 3100184 pert
pixilated	1	2	798103 all 2122715 all
plausible	1	2	2182728 all 1799457 all
pneumonic	1	2	2935285 pert 2935115 pert
pointless	1	2	1811504 all 2503305 all
possessed	1	2	599468 all 2074673 all
posterior	1	2	123485 all 131426 all
potential	1	2	1884176 all 44353 all
practiced	1	2	936427 all 2226162 all
preceding	1	2	125711 all 1296091 all
preferred	1	2	1462882 all 733743 all
juridical	1	2	2752987 pert 2753724 pert
katabolic	1	2	2682699 pert 107984 all
lacerated	1	2	2247295 all 1318937 all
lachrymal	1	2	2878902 pert 2879044 pert
laughable	1	2	2570643 all 1265308 all
left-hand	1	2	2029438 all 2033323 all
legendary	1	2	1376355 all 1935744 all
liberated	1	2	1063102 all 1058650 all
lightless	1	2	275985 all 2518229 all
lightsome	1	2	363291 all 1192393 all
liquefied	1	2	2262173 all 1506526 all
litigious	1	2	603804 all 2859221 pert
loathsome	1	2	2560035 all 1625893 all
localised	1	2	1108276 all 1425708 all
localized	1	2	1108276 all 1425708 all
low-lying	1	2	1207282 all 1219709 all
ludicrous	1	2	2570643 all 1266397 all
luxurious	1	2	2024928 all 1298239 all
lysogenic	1	2	2831364 pert 2831478 pert
majuscule	1	2	1467919 all 1473996 all
malleable	1	2	2451551 all 2144436 all
man-sized	1	2	1476046 all 1389022 all
mediaeval	1	2	1537448 all 2989754 pert
melodious	1	2	1501113 all 1502195 all
metabolic	1	2	2975096 pert 1508444 all
migratory	1	2	2127815 all 2129007 all
millenary	1	2	2864699 pert 3086852 pert
misguided	1	2	2572267 all 2036397 all
misplaced	1	2	1449884 all 1682073 all
modulated	1	2	700214 all 1541448 all
molecular	1	2	2900700 pert 1542252 all
monarchal	1	2	718339 all 1591895 all
moneyless	1	2	2023914 all 2026197 all
mongolian	1	2	3087424 pert 3087088 pert
monotonic	1	2	1541828 all 1547220 all
mortified	1	2	154270 all 1176973 all
motorized	1	2	1559484 all 1523450 all
multiplex	1	2	2179044 all 2218314 all
municipal	1	2	2697452 pert 1038580 all
narrowing	1	2	2562235 all 2562909 all
necessary	1	2	1580050 all 343552 all
neglected	1	2	308720 all 1608656 all
nephritic	1	2	2883599 pert 2883710 pert
nerveless	1	2	1827766 all 530772 all
nocturnal	1	2	2931826 pert 678923 all
noncyclic	1	2	676457 all 1970604 all
nonexempt	1	2	2400218 all 2366200 all
nonextant	1	2	928238 all 929164 all
haphazard	1	2	312519 all 1924803 all
healthful	1	2	1164763 all 2112976 all
heartless	1	2	2282171 all 1158020 all
heartsick	1	2	1230153 all 1365103 all
hebraical	1	2	3039087 pert 3039314 pert
herculean	1	2	747576 all 1261363 all
hollywood	1	2	2740899 pert 683910 all
homiletic	1	2	3073574 pert 3073420 pert
hopped-up	1	2	799401 all 1828987 all
hotheaded	1	2	326608 all 1135914 all
husbandly	1	2	1735622 all 1039687 all
hydraulic	1	2	3073751 pert 3073888 pert
hypotonic	1	2	2408470 all 895276 all
illogical	1	2	465221 all 1430847 all
impartial	1	2	286214 all 1723308 all
impassive	1	2	501313 all 857560 all
impatient	1	2	811536 all 1737241 all
imperfect	1	2	1752167 all 1259391 all
impetuous	1	2	842704 all 326608 all
imprudent	1	2	773455 all 1899360 all
inaugural	1	2	1290766 all 1009343 all
incarnate	1	2	628201 all 630466 all
inclement	1	2	438567 all 437852 all
incorrupt	1	2	622581 all 1549185 all
incurable	1	2	349759 all 994567 all
ineffable	1	2	2055617 all 944111 all
infective	1	2	1168434 all 2114746 all
inflected	1	2	699651 all 700016 all
ingenuous	1	2	2272670 all 1309991 all
innermost	1	2	950465 all 951709 all
inorganic	1	2	1679244 all 1680116 all
inscribed	1	2	2285607 all 317310 all
insensate	1	2	117754 all 1263971 all
insistent	1	2	592539 all 712877 all
intrinsic	1	2	949374 all 1348258 all
intuitive	1	2	2282843 all 1431471 all
invariant	1	2	2506408 all 2506029 all
inviolate	1	2	2055900 all 1319434 all
invisible	1	2	581401 all 2517265 all
irascible	1	2	114921 all 1135914 all
jaundiced	1	2	285506 all 1177556 all
juiceless	1	2	1369404 all 2307729 all
energetic	1	2	885099 all 873603 all
engrossed	1	2	2285147 all 163948 all
enhancive	1	2	70111 all 1340522 all
enigmatic	1	2	534524 all 102930 all
enlivened	1	2	118844 all 119875 all
ennobling	1	2	1588426 all 1323207 all
episcopal	1	2	2954981 pert 2721057 pert
etiologic	1	2	2941235 pert 2940953 pert
excessive	1	2	2000968 all 1533974 all
excitable	1	2	2104277 all 918779 all
excusable	1	2	1721197 all 1722039 all
exogamous	1	2	871255 all 872010 all
expectant	1	2	173391 all 1228797 all
expedient	1	2	1813733 all 931555 all
exploited	1	2	942693 all 2495687 all
expressed	1	2	2284023 all 940437 all
fail-safe	1	2	2058148 all 2094514 all
far-flung	1	2	446236 all 541614 all
farseeing	1	2	2157594 all 1895296 all
favourite	1	2	1462882 all 1816376 all
feathered	1	2	58554 all 997604 all
fenestral	1	2	2726151 pert 2726232 pert
feudatory	1	2	3065804 pert 2329606 all
fictional	1	2	2727706 pert 1935935 all
fistulous	1	2	2729065 pert 2264657 all
flatulent	1	2	1182974 all 1175741 all
fledgling	1	2	936998 all 1096123 all
forgiving	1	2	1040984 all 923495 all
formative	1	2	585398 all 585597 all
fortified	1	2	2322391 all 1885275 all
four-fold	1	2	2219144 all 2219287 all
freelance	1	2	863823 all 1709081 all
genetical	1	2	2734192 pert 2734544 pert
geometric	1	2	2735208 pert 1981009 all
geriatric	1	2	2916539 pert 2916730 pert
graduated	1	2	3147643 ppl 1143138 all
grandiose	1	2	1850288 all 1285713 all
graphical	1	2	2285278 all 2736808 pert
gregorian	1	2	3070352 pert 3070517 pert
grotesque	1	2	967646 all 221627 all
gymnastic	1	2	2849732 pert 32497 all
damascene	1	2	3059688 pert 1795610 all
dangerous	1	2	651039 all 2058794 all
debonaire	1	2	364145 all 1948231 all
deceitful	1	2	1223941 all 1223271 all
deceptive	1	2	1938975 all 1224253 all
deciduous	1	2	1758790 all 914104 all
dedicated	1	2	573225 all 519211 all
deductive	1	2	2710294 pert 1296474 all
defensive	1	2	1630117 all 1632066 all
degrading	1	2	1228050 all 1611490 all
delicious	1	2	2396720 all 1807964 all
delighted	1	2	1805730 all 865620 all
delirious	1	2	2390724 all 2543823 all
dependant	1	2	556174 all 47406 all
desirable	1	2	732960 all 852197 all
destitute	1	2	2023430 all 927978 all
destroyed	1	2	1451402 all 734318 all
diametric	1	2	2711846 pert 2066312 all
difficult	1	2	744916 all 1475282 all
diffident	1	2	339941 all 1987856 all
dignified	1	2	751525 all 1890988 all
disabling	1	2	1168166 all 1195341 all
dishonest	1	2	621207 all 1222884 all
disparate	1	2	2066836 all 1199476 all
dissident	1	2	1691474 all 75737 all
distorted	1	2	1311067 all 2141298 all
divergent	1	2	612652 all 2066662 all
dominated	1	2	789988 all 599186 all
dominical	1	2	2846927 pert 2847025 pert
dominican	1	2	3062466 pert 3062595 pert
downright	1	2	520892 all 1222722 all
drawn-out	1	2	1439155 all 981195 all
duplicate	1	2	2063903 all 1486854 all
dyspeptic	1	2	2544427 all 1135269 all
dystopian	1	2	3020075 pert 2498507 all
earthlike	1	2	374944 all 1181329 all
eccentric	1	2	608791 all 543200 all
editorial	1	2	2717258 pert 2717402 pert
effectual	1	2	834198 all 2499148 all
efficient	1	2	510644 all 839619 all
egotistic	1	2	1891773 all 2098694 all
elaborate	1	2	310433 all 1795933 all
electoral	1	2	2717538 pert 846219 all
elongated	1	2	1434007 all 1434218 all
embattled	1	2	1843906 all 1796109 all
embryonic	1	2	818581 all 1490257 all
empirical	1	2	3063305 pert 858917 all
endogamic	1	2	871816 all 871051 all
endogenic	1	2	1331675 all 873113 all
canicular	1	2	2677332 pert 2677549 pert
capillary	1	2	2926858 pert 2412880 all
carpetbag	1	2	2681402 pert 932184 all
casuistic	1	2	3053657 pert 3053460 pert
catabolic	1	2	2682699 pert 107984 all
categoric	1	2	2684005 pert 1913931 all
caucasian	1	2	2843959 pert 243395 all
causeless	1	2	1559042 all 1339203 all
cavernous	1	2	2264366 all 947012 all
checkered	1	2	344890 all 1788048 all
childlike	1	2	1648491 all 2272047 all
christian	1	2	2952275 pert 411009 all
civilised	1	2	411886 all 1947741 all
civilized	1	2	411886 all 1947741 all
clathrate	1	2	1657562 all 2006538 all
clean-cut	1	2	780011 all 2423073 all
cleansing	1	2	2116304 all 2117866 all
climbable	1	2	2083391 all 1725031 all
clustered	1	2	2253536 all 467019 all
collected	1	2	530354 all 3147919 ppl
collegial	1	2	2699524 pert 2699792 pert
colorless	1	2	408031 all 404202 all
colourful	1	2	402419 all 406867 all
committed	1	2	518164 all 157925 all
composite	1	2	2177755 all 2701099 pert
concealed	1	2	2088404 all 2517817 all
confining	1	2	558738 all 2004023 all
confirmed	1	2	347571 all 1634495 all
confusing	1	2	430756 all 1685706 all
congenial	1	2	507789 all 560586 all
congruent	1	2	561600 all 562116 all
congruous	1	2	507912 all 562116 all
conniving	1	2	1155603 all 1707084 all
consonant	1	2	577122 all 1163320 all
continent	1	2	591817 all 360950 all
continual	1	2	595863 all 592222 all
contrived	1	2	1797394 all 73465 all
convinced	1	2	337172 all 338421 all
corporeal	1	2	629997 all 1778935 all
corrosive	1	2	587376 all 2079732 all
corrupted	1	2	621100 all 1752792 all
courteous	1	2	641460 all 639842 all
crapulous	1	2	10385 all 10537 all
credulous	1	2	646413 all 2272305 all
crosswise	1	2	1445705 all 1232917 all
cryptical	1	2	899738 all 939444 all
cuneiform	1	2	3144955 pert 2707750 pert
customary	1	2	606079 all 489491 all
anaerobic	1	2	69060 all 69427 all
analogous	1	2	2071973 all 1221290 all
ancestral	1	2	2604913 pert 1314197 all
anecdotal	1	2	3044331 pert 495916 all
anestrous	1	2	2622859 pert 2138257 all
