PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
lionize	1	1	2398956 social
lipread	1	1	627970 cognition
logroll	1	1	2375902 social
lowball	1	1	673766 cognition
macrame	1	1	1670901 creation
manacle	1	1	1288201 contact
manumit	1	1	2496498 social
matt-up	1	1	565592 change
meander	1	1	1882814 motion
misally	1	1	2430421 social
miscall	1	1	971324 communication
miscast	1	1	1711073 creation
misdate	1	1	619503 cognition
misdeal	1	1	2246908 possession
misfire	1	1	1134653 competition
misgive	1	1	733454 cognition
mismate	1	1	1293548 contact
misname	1	1	971324 communication
mistime	1	1	491313 change
moulder	1	1	209837 change
necrose	1	1	97394 body
netmail	1	1	1032451 communication
network	1	1	1032840 communication
nictate	1	1	7739 body
nigrify	1	1	280532 change
nitpick	1	1	846218 communication
nitrate	1	1	185103 change
nonplus	1	1	622384 cognition
nutrify	1	1	1204191 consumption
occlude	1	1	1476483 contact
odorize	1	1	2125641 perception
officer	1	1	752335 communication
outcall	1	1	2300734 possession
outcrop	1	1	424499 change
outdraw	1	1	1105526 competition
outface	1	1	2132989 perception
outlast	1	1	2619739 stative
outlive	1	1	2619739 stative
outmode	1	1	559754 change
outpace	1	1	1106670 competition
outplay	1	1	1154957 competition
outrank	1	1	2673844 stative
outroar	1	1	1105296 competition
outsail	1	1	1105385 competition
outspan	1	1	1491517 contact
outvote	1	1	2462997 social
overact	1	1	1751173 creation
overawe	1	1	1779803 emotion
overeat	1	1	1193099 consumption
overfly	1	1	1840092 motion
overjoy	1	1	1813228 emotion
overpay	1	1	2250077 possession
oversee	1	1	2443049 social
oversew	1	1	1330442 contact
overtax	1	1	2308275 possession
overtop	1	1	2696129 stative
overuse	1	1	1161695 consumption
ovulate	1	1	62397 body
ozonise	1	1	585805 change
ozonize	1	1	585805 change
package	1	1	1485158 contact
padlock	1	1	1342012 contact
palpate	1	1	1210352 contact
pan-fry	1	1	326049 change
galumph	1	1	1964998 motion
garland	1	1	1669643 creation
garment	1	1	47945 body
garotte	1	1	1571744 contact
garrote	1	1	1571744 contact
gauffer	1	1	39680 body
gazette	1	1	1746604 creation
general	1	1	752193 communication
gesture	1	1	992041 communication
glamour	1	1	776988 communication
glimmer	1	1	2160779 perception
glimpse	1	1	2119470 perception
glisten	1	1	2162947 perception
glitter	1	1	2162947 perception
griddle	1	1	325910 change
grimace	1	1	34288 body
gruntle	1	1	1765392 emotion
harpoon	1	1	1140515 competition
harshen	1	1	545422 change
hatchel	1	1	1596972 contact
hearken	1	1	2189588 perception
hearten	1	1	1817938 emotion
hee-haw	1	1	1054553 communication
hibachi	1	1	327010 change
hobnail	1	1	2332788 possession
hog-tie	1	1	1287929 contact
holiday	1	1	2708707 stative
horrify	1	1	1782650 emotion
hot-dog	1	1	1938837 motion
hotfoot	1	1	2058994 motion
husband	1	1	2269143 possession
idolise	1	1	1778017 emotion
idolize	1	1	1778017 emotion
ill-use	1	1	2516594 social
imperil	1	1	2697120 stative
implode	1	1	305846 change
implore	1	1	759269 communication
indwell	1	1	2617196 stative
inflict	1	1	748282 communication
infract	1	1	2566528 social
ingraft	1	1	1530678 contact
initial	1	1	997307 communication
inmarry	1	1	2489183 social
intrust	1	1	2349212 possession
invoice	1	1	2320903 possession
inweave	1	1	1518449 contact
jampack	1	1	1524298 contact
jawbone	1	1	1039162 communication
jaywalk	1	1	1915253 motion
jollify	1	1	2491383 social
joyride	1	1	1956708 motion
kibbitz	1	1	1058995 communication
kneecap	1	1	1137415 competition
lacquer	1	1	1682761 creation
lactate	1	1	1186428 consumption
laicise	1	1	534094 change
laicize	1	1	534094 change
lampoon	1	1	852685 communication
leather	1	1	1398682 contact
licence	1	1	2444662 social
license	1	1	2444662 social
lighter	1	1	1954852 motion
lignify	1	1	585499 change
lionise	1	1	2398956 social
draggle	1	1	216692 change
draught	1	1	1683582 creation
dry-rot	1	1	211001 change
drydock	1	1	1305939 contact
dulcify	1	1	2195470 perception
dwindle	1	1	267681 change
earmark	1	1	724150 cognition
ebonise	1	1	286333 change
ebonize	1	1	286333 change
egotrip	1	1	2372161 social
elegise	1	1	1703326 creation
elegize	1	1	1703326 creation
elocute	1	1	769180 communication
embower	1	1	1390210 contact
embroil	1	1	2677797 stative
emplane	1	1	2018265 motion
enamour	1	1	1806505 emotion
enchain	1	1	1288461 contact
encrypt	1	1	994076 communication
enfeoff	1	1	2363371 possession
engorge	1	1	1193099 consumption
enounce	1	1	978549 communication
enplane	1	1	2018265 motion
enslave	1	1	2496696 social
ensnarl	1	1	1463340 contact
enthral	1	1	1817314 emotion
entrain	1	1	1979624 motion
entreat	1	1	759657 communication
envelop	1	1	1580467 contact
environ	1	1	1467370 contact
epilate	1	1	37514 body
excerpt	1	1	677021 cognition
excrete	1	1	72989 body
expense	1	1	315956 change
expiate	1	1	2520509 social
expunge	1	1	1549420 contact
extrude	1	1	1675780 creation
exudate	1	1	67999 body
eyeball	1	1	2167052 perception
fancify	1	1	293141 change
fantasy	1	1	1637368 creation
fashion	1	1	1658188 creation
fellate	1	1	2117170 perception
festoon	1	1	1680267 creation
filiate	1	1	700162 cognition
finagle	1	1	2527431 social
fissure	1	1	336922 change
flatter	1	1	880227 communication
flavour	1	1	2191766 perception
flitter	1	1	1878719 motion
flounce	1	1	1924405 motion
flummox	1	1	622384 cognition
flyfish	1	1	1141504 competition
forearm	1	1	1087729 competition
forfeit	1	1	2303331 possession
forfend	1	1	2453321 social
forsake	1	1	614057 cognition
forward	1	1	1955508 motion
foxhunt	1	1	1145024 competition
foxtrot	1	1	1896213 motion
fritter	1	1	1195804 consumption
furbish	1	1	1246095 contact
furcate	1	1	328802 change
gainsay	1	1	869126 communication
console	1	1	1814815 emotion
contemn	1	1	1774799 emotion
contest	1	1	869596 communication
contort	1	1	1350699 contact
contour	1	1	1689752 creation
contuse	1	1	1492725 contact
convect	1	1	2043068 motion
convict	1	1	906367 communication
convoke	1	1	793037 communication
cooccur	1	1	2660442 stative
cornice	1	1	2352946 possession
corrade	1	1	1254013 contact
counsel	1	1	872886 communication
cowhide	1	1	1411768 contact
craunch	1	1	1594978 contact
cremate	1	1	379154 change
cricket	1	1	1076017 competition
crimson	1	1	103317 body
crispen	1	1	322151 change
cuckold	1	1	2576503 social
culture	1	1	245780 change
curtain	1	1	2353537 possession
curtsey	1	1	2040549 motion
cushion	1	1	1576917 contact
dandify	1	1	51942 body
debauch	1	1	2579447 social
debrief	1	1	831476 communication
decease	1	1	358431 change
decolor	1	1	279822 change
decrypt	1	1	994454 communication
default	1	1	2253766 possession
defraud	1	1	2572119 social
defrock	1	1	2476731 social
defrost	1	1	376807 change
degauss	1	1	400101 change
deglaze	1	1	1664704 creation
dehisce	1	1	308105 change
delouse	1	1	531163 change
deplane	1	1	2016298 motion
deplete	1	1	1157517 consumption
deprave	1	1	2579447 social
descale	1	1	1264148 contact
deserve	1	1	2646378 stative
despair	1	1	1810933 emotion
despise	1	1	1774799 emotion
despond	1	1	1811172 emotion
destain	1	1	2365168 possession
deterge	1	1	1393038 contact
detract	1	1	532115 change
detrain	1	1	2016220 motion
devoice	1	1	950670 communication
diagram	1	1	1693453 creation
dialyse	1	1	330426 change
dialyze	1	1	330426 change
disavow	1	1	820075 communication
discard	1	1	2222318 possession
discase	1	1	49900 body
discern	1	1	2193194 perception
discord	1	1	2718543 stative
dislike	1	1	1776727 emotion
disobey	1	1	2543181 social
disrobe	1	1	49900 body
divulge	1	1	933821 communication
dogsled	1	1	1939406 motion
brocade	1	1	1674243 creation
broider	1	1	1667607 creation
buckram	1	1	417975 change
buffalo	1	1	1780010 emotion
bulwark	1	1	1128071 competition
burgeon	1	1	357854 change
burnish	1	1	1246095 contact
burthen	1	1	1487311 contact
butcher	1	1	1322854 contact
cabbage	1	1	2276866 possession
calcine	1	1	372251 change
caliper	1	1	647770 cognition
callous	1	1	273114 change
capsize	1	1	1893313 motion
captain	1	1	2440486 social
caption	1	1	2323870 possession
caravan	1	1	1949333 motion
carjack	1	1	1472417 contact
carmine	1	1	535256 change
carnify	1	1	499422 change
carouse	1	1	2493260 social
cartoon	1	1	1693727 creation
catcall	1	1	1060909 communication
cathect	1	1	23380 body
caution	1	1	871195 communication
censure	1	1	823669 communication
cha-cha	1	1	1897306 motion
chagrin	1	1	1799794 emotion
chamber	1	1	2656062 stative
cheapen	1	1	207728 change
chelate	1	1	2621706 stative
cherish	1	1	1776214 emotion
chirrup	1	1	1052301 communication
chitter	1	1	1053623 communication
chortle	1	1	31663 body
chuckle	1	1	31663 body
circuit	1	1	2082527 motion
citrate	1	1	136673 change
clabber	1	1	457770 change
clamber	1	1	1921772 motion
clatter	1	1	2172127 perception
clitter	1	1	2172296 perception
closure	1	1	527034 change
cloture	1	1	527034 change
clutter	1	1	181875 change
co-vary	1	1	2662647 stative
cognise	1	1	594621 cognition
cognize	1	1	594621 cognition
cohabit	1	1	2651193 stative
collude	1	1	707624 cognition
company	1	1	2716767 stative
compart	1	1	1474449 contact
compere	1	1	2592397 social
compete	1	1	1072262 competition
complot	1	1	706975 cognition
compost	1	1	527232 change
compute	1	1	637259 cognition
condole	1	1	1822536 emotion
condone	1	1	893167 communication
conduce	1	1	2555908 social
confute	1	1	667424 cognition
congeal	1	1	442669 change
congest	1	1	1478603 contact
consent	1	1	797697 communication
achieve	1	1	2526085 social
adjudge	1	1	822367 communication
adulate	1	1	880518 communication
affront	1	1	848420 communication
agenise	1	1	517365 change
agenize	1	1	517365 change
aggrade	1	1	1307771 contact
aggress	1	1	1118449 competition
aggroup	1	1	1089878 competition
airlift	1	1	1452057 contact
airmail	1	1	1032127 communication
aliment	1	1	1204191 consumption
amnesty	1	1	905677 communication
anagram	1	1	625518 cognition
animise	1	1	547995 change
animize	1	1	547995 change
anodise	1	1	136567 change
anodize	1	1	136567 change
apparel	1	1	47945 body
archive	1	1	1384638 contact
article	1	1	885082 communication
ascribe	1	1	726300 cognition
asperse	1	1	846509 communication
asphalt	1	1	1267866 contact
astound	1	1	724832 cognition
atrophy	1	1	93979 body
auction	1	1	2244773 possession
autopsy	1	1	2150039 perception
babbitt	1	1	1272349 contact
backlog	1	1	159236 change
ballast	1	1	271403 change
baptise	1	1	1028079 communication
baptize	1	1	1028079 communication
barrage	1	1	863579 communication
batfowl	1	1	1480025 contact
bayonet	1	1	1231980 contact
becloud	1	1	2157731 perception
bed-hop	1	1	2095390 motion
bedight	1	1	1679980 creation
beeswax	1	1	1268870 contact
begrime	1	1	1534147 contact
behoove	1	1	2668378 stative
bejewel	1	1	1678685 creation
bereave	1	1	2315421 possession
beseech	1	1	759657 communication
beshrew	1	1	865958 communication
besmear	1	1	1251828 contact
bestrew	1	1	1378331 contact
betroth	1	1	886602 communication
bicycle	1	1	1935476 motion
bivouac	1	1	2653996 stative
blabber	1	1	1036804 communication
blarney	1	1	768778 communication
blather	1	1	1037650 communication
blether	1	1	1037650 communication
blinker	1	1	1337819 contact
blither	1	1	1037650 communication
bobsled	1	1	1939811 motion
boycott	1	1	2465494 social
brabble	1	1	774056 communication
braille	1	1	995716 communication
brattle	1	1	2172127 perception
brigade	1	1	1090216 competition
brisken	1	1	205766 change
tissue	1	1	1673891 creation
titter	1	1	30142 body
tittup	1	1	1916634 motion
toddle	1	1	1918803 motion
tootle	1	1	2183442 perception
tousle	1	1	1474034 contact
trance	1	1	1806505 emotion
tremor	1	1	1888784 motion
trepan	1	1	1443871 contact
trowel	1	1	1313113 contact
trudge	1	1	1921204 motion
tucker	1	1	75421 body
tweeze	1	1	1593011 contact
uglify	1	1	293429 change
umpire	1	1	1085237 competition
unbelt	1	1	1366199 contact
unbind	1	1	1304197 contact
unbolt	1	1	1348987 contact
uncase	1	1	49900 body
unclip	1	1	1367760 contact
unclog	1	1	1479138 contact
uncoil	1	1	1524199 contact
uncurl	1	1	2063486 motion
unfurl	1	1	435481 change
unhand	1	1	1475217 contact
unhook	1	1	1366321 contact
unknot	1	1	1520844 contact
unlace	1	1	1284461 contact
unlade	1	1	1488123 contact
unlash	1	1	1303954 contact
unlive	1	1	2615300 stative
unmake	1	1	1619231 creation
unpack	1	1	1485513 contact
unplug	1	1	1421417 contact
unreel	1	1	1523520 contact
unseal	1	1	1353873 contact
unthaw	1	1	376106 change
unwire	1	1	1599225 contact
unyoke	1	1	1491360 contact
upload	1	1	2233898 possession
vacuum	1	1	1244853 contact
velcro	1	1	1343773 contact
veneer	1	1	1269224 contact
vilify	1	1	847870 communication
vinify	1	1	459114 change
voodoo	1	1	777391 communication
voyage	1	1	1846320 motion
waddle	1	1	1918803 motion
waffle	1	1	2640440 stative
wamble	1	1	1871321 motion
waylay	1	1	1138204 competition
wheeze	1	1	6697 body
whinny	1	1	1059743 communication
whiten	1	1	280301 change
wiggle	1	1	1898282 motion
winter	1	1	2709573 stative
writhe	1	1	1868370 motion
yellow	1	1	289840 change
zigzag	1	1	1991744 motion
zipper	1	1	1353670 contact
abolish	1	1	2427334 social
abreact	1	1	1815471 emotion
abscond	1	1	2073714 motion
accurse	1	1	864910 communication
slough	1	1	9147 body
smooch	1	1	1425709 contact
smudge	1	1	1251928 contact
smutch	1	1	1251928 contact
sneeze	1	1	4819 body
snooze	1	1	15303 body
solace	1	1	1814815 emotion
solder	1	1	1595260 contact
sorrow	1	1	1797347 emotion
spirit	1	1	193130 change
splint	1	1	83661 body
sprain	1	1	91124 body
sprint	1	1	1928579 motion
squash	1	1	1593937 contact
squeak	1	1	2171664 perception
squire	1	1	2026203 motion
squirm	1	1	1868370 motion
stable	1	1	2459915 social
stanch	1	1	354452 change
staple	1	1	1367069 contact
starch	1	1	417856 change
stitch	1	1	1329239 contact
strafe	1	1	1136142 competition
stripe	1	1	1273263 contact
stroll	1	1	1917980 motion
stymie	1	1	2557199 social
sublet	1	1	2209261 possession
succor	1	1	2548710 social
sudate	1	1	67545 body
suffix	1	1	1298123 contact
sulfur	1	1	516747 change
summer	1	1	2709774 stative
summit	1	1	2021149 motion
sunder	1	1	335814 change
suntan	1	1	104026 body
supple	1	1	582917 change
surtax	1	1	2308115 possession
suture	1	1	1296154 contact
swathe	1	1	1300271 contact
swerve	1	1	2033295 motion
swinge	1	1	378521 change
swivel	1	1	2046572 motion
swoosh	1	1	2188198 perception
syphon	1	1	1853542 motion
tampon	1	1	1423167 contact
target	1	1	1150559 competition
tariff	1	1	2307993 possession
tarmac	1	1	1603418 contact
tattoo	1	1	1681333 creation
teeter	1	1	1881034 motion
teethe	1	1	95990 body
tenant	1	1	2460483 social
tenure	1	1	2397460 social
tether	1	1	1290009 contact
thatch	1	1	1233838 contact
thieve	1	1	2322230 possession
throng	1	1	2064131 motion
thwack	1	1	1414916 contact
thwart	1	1	2558172 social
tiller	1	1	95595 body
tingle	1	1	2122983 perception
tinkle	1	1	2186506 perception
tipple	1	1	1172114 consumption
tiptoe	1	1	1924023 motion
relive	1	1	597216 cognition
remake	1	1	1619725 creation
renege	1	1	800242 communication
reopen	1	1	1346693 contact
repeal	1	1	799798 communication
repine	1	1	910891 communication
repugn	1	1	869596 communication
repute	1	1	689950 cognition
reread	1	1	625723 cognition
reseal	1	1	1354285 contact
resect	1	1	1255057 contact
resell	1	1	2243630 possession
reship	1	1	1497141 contact
resift	1	1	1460712 contact
resize	1	1	319629 change
resole	1	1	533403 change
resorb	1	1	1539913 contact
retick	1	1	1331689 contact
retort	1	1	816353 communication
revile	1	1	847870 communication
rewire	1	1	2354736 possession
reword	1	1	961736 communication
rework	1	1	1669285 creation
rhumba	1	1	1897779 motion
rootle	1	1	1282413 contact
rubber	1	1	136254 change
rubify	1	1	535360 change
rubric	1	1	535481 change
rumour	1	1	1042228 communication
rumpus	1	1	2585259 social
salaam	1	1	899847 communication
sallow	1	1	281790 change
sample	1	1	1195299 consumption
schlep	1	1	1453718 contact
schuss	1	1	1938942 motion
scrawl	1	1	1747203 creation
scribe	1	1	1276192 contact
scrimp	1	1	2345498 possession
script	1	1	1756719 creation
scroll	1	1	124854 change
scurry	1	1	1902405 motion
scythe	1	1	1319885 contact
secede	1	1	2535457 social
secern	1	1	650353 cognition
sedate	1	1	22316 body
select	1	1	674607 cognition
